,move,best_move,fen_position,eval_drop,color,game_uuid,result,time_control
522,b1c3,d2d4,rnbqkb1r/ppp2p1p/3p1npP/4p3/P7/8/1PPPPPP1/RNBQKBNR w KQkq - 0 5,0.8999999999999999,w,128d482e-b25f-11ee-8ec0-6cfe544c0428,timeout,60
523,f2f3,e2e4,rnbqkb1r/pp3p1p/2pp1npP/4p3/P7/2N5/1PPPPPP1/R1BQKBNR w KQkq - 0 6,1.29,w,128d482e-b25f-11ee-8ec0-6cfe544c0428,timeout,60
524,d2d3,d2d4,r1b1k2r/ppqnbp1p/2pp1npP/4p3/P3P3/2N2P2/1PPPN1P1/R1BQKB1R w KQkq - 3 9,0.59,w,128d482e-b25f-11ee-8ec0-6cfe544c0428,timeout,60
525,e2g3,c1e3,r1b1k2r/p1qnbp1p/1ppp1npP/4p3/P3P3/2NP1P2/1PP1N1P1/R1BQKB1R w KQkq - 0 10,1.3900000000000001,w,128d482e-b25f-11ee-8ec0-6cfe544c0428,timeout,60
526,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.4,w,97d66310-b263-11ee-8ec0-6cfe544c0428,win,180
527,c2c4,d2d4,r1bqkbnr/ppp1pppp/2n5/3p4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 2 3,0.49,w,97d66310-b263-11ee-8ec0-6cfe544c0428,win,180
528,b1d2,g1f3,r1bqkbnr/ppp2ppp/2n5/4p3/2Pp4/3P2P1/PP2PPBP/RNBQK1NR w KQkq - 0 5,0.6399999999999999,w,97d66310-b263-11ee-8ec0-6cfe544c0428,win,180
529,a2a4,h2h4,2kr1bnr/pppbqpp1/2n5/4p2p/2Pp4/1Q1P1NP1/PP1NPPBP/R1B2RK1 w - - 2 9,1.88,w,97d66310-b263-11ee-8ec0-6cfe544c0428,win,180
530,b3c2,b3b5,2kr1bnr/1ppbqpp1/2n5/p3p2p/P1Pp4/1Q1P1NP1/1P1NPPBP/R1B2RK1 w - - 0 10,2.29,w,97d66310-b263-11ee-8ec0-6cfe544c0428,win,180
531,e4e5,h2h3,r2qk2r/pp2ppbp/2np1np1/2p5/4PPb1/2NP1N2/PPP1B1PP/R1BQ1RK1 w kq - 2 8,0.72,w,f67524db-b264-11ee-8ec0-6cfe544c0428,win,180
532,f4e5,f3e5,r2qk2r/pp2ppbp/2n2np1/2p1p3/5Pb1/2NP1N2/PPP1B1PP/R1BQ1RK1 w kq - 0 9,0.7000000000000001,w,f67524db-b264-11ee-8ec0-6cfe544c0428,win,180
533,b1c3,g1f3,rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.8799999999999999,w,ec347e59-b2d7-11ee-8ec0-6cfe544c0428,win,180
534,a4c4,a4d1,r2qkb1r/pp1b1ppp/4p3/2pN4/Q2n4/6P1/PP1PPPBP/R1B1K1NR w KQkq - 3 9,0.69,w,ec347e59-b2d7-11ee-8ec0-6cfe544c0428,win,180
535,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.36,w,bdc6ace9-b2db-11ee-8ec0-6cfe544c0428,timeout,180
536,b1d2,g1f3,rnbqkb1r/ppp2ppp/5n2/4p3/2Pp4/3P2P1/PP2PPBP/RNBQK1NR w KQkq - 1 5,0.6799999999999999,w,bdc6ace9-b2db-11ee-8ec0-6cfe544c0428,timeout,180
537,f3g5,e2e3,rnbq1rk1/pp3ppp/3b1n2/2p1p3/2Pp4/3P1NP1/PP1NPPBP/R1BQ1RK1 w - - 4 8,0.42000000000000004,w,bdc6ace9-b2db-11ee-8ec0-6cfe544c0428,timeout,180
538,d2d3,h2h3,rn1q1rk1/ppp1ppbp/3p1np1/8/2P3b1/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 6 7,0.36999999999999994,w,c3744ef5-b2dd-11ee-8ec0-6cfe544c0428,resigned,180
539,d1b3,f3h4,r2q1rk1/pppnppbp/3p1np1/8/2P3b1/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 1 8,0.7000000000000001,w,c3744ef5-b2dd-11ee-8ec0-6cfe544c0428,resigned,180
540,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.36,w,7f7630d9-b2de-11ee-8ec0-6cfe544c0428,win,180
541,b4b7,g1f3,rn1qk1nr/pp3ppp/2p5/4p3/1Qp3b1/2N3P1/PP1PPPBP/R1B1K1NR w KQkq - 1 7,0.6000000000000005,w,7f7630d9-b2de-11ee-8ec0-6cfe544c0428,win,180
542,b7c6,b7b4,r2qk1nr/pQ1n1ppp/2p5/4p3/2p3b1/2N3P1/PP1PPPBP/R1B1K1NR w KQkq - 1 8,0.7999999999999998,w,7f7630d9-b2de-11ee-8ec0-6cfe544c0428,win,180
543,c3b5,a2a3,r1bq1rk1/2ppnpbp/1pn3p1/p3p3/2P5/1QNP1NP1/PP2PPBP/R1B2RK1 w - - 0 9,0.36,w,f746b00e-b2df-11ee-8ec0-6cfe544c0428,timeout,180
544,b5d4,f3d4,r1bq1rk1/2ppnpbp/1p4p1/pN2p3/2Pn4/1Q1P1NP1/PP2PPBP/R1B2RK1 w - - 2 10,3.9,w,f746b00e-b2df-11ee-8ec0-6cfe544c0428,timeout,180
545,d2d3,d2d4,rnbq1rk1/pp2ppbp/3p1np1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 4 7,0.32999999999999996,w,94b0787d-b2e2-11ee-8ec0-6cfe544c0428,timeout,180
546,b1c3,g1f3,rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.7799999999999999,w,db585178-b2e4-11ee-8ec0-6cfe544c0428,checkmated,180
547,g1f3,d2d4,rnbqkb1r/pp3ppp/2p1pn2/3p4/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 5,0.36,w,db585178-b2e4-11ee-8ec0-6cfe544c0428,checkmated,180
548,e1g1,d2d4,rnbqk2r/pp2bppp/2p1pn2/3p4/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 2 6,0.42000000000000004,w,db585178-b2e4-11ee-8ec0-6cfe544c0428,checkmated,180
549,c4d5,e2e4,rn1qk2r/pb2bppp/1pp1pn2/3p4/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 1 8,0.36,w,db585178-b2e4-11ee-8ec0-6cfe544c0428,checkmated,180
550,f3g5,c3b5,rn1q1rk1/pb2bppp/1p2pn2/3p4/8/2NP1NP1/PP1BPPBP/R2Q1RK1 w - - 2 10,0.47,w,db585178-b2e4-11ee-8ec0-6cfe544c0428,checkmated,180
551,b1c3,g1f3,rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,0.7999999999999999,w,c3afff23-b2e5-11ee-8ec0-6cfe544c0428,win,180
552,d1b3,d2d4,rnbqkb1r/pp3ppp/2p1pn2/3p4/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 5,0.83,w,c3afff23-b2e5-11ee-8ec0-6cfe544c0428,win,180
553,d2d3,d2d4,rnbq1rk1/1p2bppp/p1p1pn2/8/2Q5/2N2NP1/PP1PPPBP/R1B2RK1 w - - 0 9,0.57,w,c3afff23-b2e5-11ee-8ec0-6cfe544c0428,win,180
554,c2c4,g1f3,rnbqkbnr/pp2pppp/8/2pp4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,0.33,w,056a7946-b2e6-11ee-8ec0-6cfe544c0428,timeout,180
555,b1c3,c4d5,rnbqkb1r/pp2pppp/5n2/2pp4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.47,w,056a7946-b2e6-11ee-8ec0-6cfe544c0428,timeout,180
556,g1f3,d1b3,rnbqkb1r/pp3ppp/4pn2/2pp4/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 5,0.42000000000000004,w,056a7946-b2e6-11ee-8ec0-6cfe544c0428,timeout,180
557,e1g1,c4d5,rnbqk2r/pp2bppp/4pn2/2pp4/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 2 6,0.98,w,056a7946-b2e6-11ee-8ec0-6cfe544c0428,timeout,180
558,d1b3,d2d4,r1bqk2r/pp2bppp/2n2n2/2pp4/8/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 0 8,1.7999999999999998,w,056a7946-b2e6-11ee-8ec0-6cfe544c0428,timeout,180
559,d2d3,d2d4,r1bq1rk1/pp2bppp/2n2n2/2pp4/8/1QN2NP1/PP1PPPBP/R1B2RK1 w - - 2 9,0.9199999999999999,w,056a7946-b2e6-11ee-8ec0-6cfe544c0428,timeout,180
560,c3b5,c3d5,r1b2rk1/ppq1bppp/2n2n2/2pp4/8/1QNP1NP1/PP2PPBP/R1B2RK1 w - - 1 10,0.78,w,056a7946-b2e6-11ee-8ec0-6cfe544c0428,timeout,180
561,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.42000000000000004,w,82c52967-b2e8-11ee-8ec0-6cfe544c0428,timeout,180
562,b1c3,d2d4,r1bqkbnr/pp3ppp/2n5/2pp4/8/5NP1/PP1PPPBP/RNBQK2R w KQkq - 2 6,1.08,w,82c52967-b2e8-11ee-8ec0-6cfe544c0428,timeout,180
563,d1b3,d2d4,r2qkbnr/pp3ppp/2n1b3/2pp4/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 4 7,1.21,w,82c52967-b2e8-11ee-8ec0-6cfe544c0428,timeout,180
564,d2d3,d2d4,1r1qkbnr/pp3ppp/2n1b3/2pp4/8/1QN2NP1/PP1PPPBP/R1B1K2R w KQk - 6 8,3.07,w,82c52967-b2e8-11ee-8ec0-6cfe544c0428,timeout,180
565,c2c3,b2c3,1r1qkbnr/pp3ppp/2n1b3/2p5/8/2pP1NP1/PPQ1PPBP/R1B1K2R w KQk - 0 10,0.5299999999999998,w,82c52967-b2e8-11ee-8ec0-6cfe544c0428,timeout,180
566,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.37,w,6e7a7fb0-b2e9-11ee-8ec0-6cfe544c0428,resigned,180
567,b1c3,c4d5,rnbqkb1r/ppp2ppp/5n2/3pp3/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,1.23,w,6e7a7fb0-b2e9-11ee-8ec0-6cfe544c0428,resigned,180
568,d1b3,e4b7,rn1qkb1r/ppp2ppp/4b3/4p3/2PpB3/6P1/PP1PPP1P/R1BQK1NR w KQkq - 1 7,1.6600000000000001,w,6e7a7fb0-b2e9-11ee-8ec0-6cfe544c0428,resigned,180
569,b6b2,b6b2,r1b1k1nr/pp1pppbp/1qn3p1/2P5/4P3/2P1BN2/PP3PPP/RN1QKB1R b KQkq - 0 6,0.53,b,7ab5166d-b2ef-11ee-8ec0-6cfe544c0428,win,180
570,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.36,w,98d3f71c-b2ef-11ee-8ec0-6cfe544c0428,win,180
571,c2c4,g1f3,rnbqkbnr/pp2pppp/2p5/3p4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,0.31,w,98d3f71c-b2ef-11ee-8ec0-6cfe544c0428,win,180
572,b1c3,g1f3,rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.85,w,98d3f71c-b2ef-11ee-8ec0-6cfe544c0428,win,180
573,c4d5,d2d4,rnbqkb1r/pp3ppp/2p1pn2/3p4/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 5,0.35,w,98d3f71c-b2ef-11ee-8ec0-6cfe544c0428,win,180
