,move,best_move,fen_position,eval_drop,color,game_uuid,result,time_control
10,g2c6,e2e3,6k1/p5pp/1p6/1P2P3/3r1P2/6P1/4K1BP/8 w - - 0 37,1.11,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
11,e3d3,c6d5,8/p4kpp/1pB5/1P2P3/2r2P2/4K1P1/7P/8 w - - 4 39,11.23,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
12,g3g4,c6b7,8/p4kpp/1pB5/1Pr1P3/5P2/3K2P1/7P/8 w - - 6 40,0.7400000000000002,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
13,h2h4,c6e4,8/p3k1pp/1pB5/1Pr1P3/5PP1/3K4/7P/8 w - - 1 41,0.6599999999999997,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
14,d3d4,c6e4,8/4k1pp/1pB5/pPr1P3/5PPP/3K4/8/8 w - a6 0 42,2.12,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
15,f4f5,c6e4,8/4k1pp/1pB5/1Pr1P3/p2K1PPP/8/8/8 w - - 0 43,0.7300000000000004,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
16,g4g5,c6d5,8/4k1pp/1pB5/1Pr1PP2/3K2PP/p7/8/8 w - - 0 44,4.15,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
17,f5f6,d4e4,8/4k1pp/1pB5/1Pr1PPP1/3K3P/8/p7/8 w - - 0 45,10.45,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
18,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.43,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
19,c4d5,g1f3,rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,0.38,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
20,b6c8,a1c1,1rb1k2r/1p3pp1/pNnbq2p/4p3/8/3P1NP1/PP2PPBP/R2Q1RK1 w k - 3 13,0.3699999999999999,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
21,f3d2,d3d4,2r2rk1/1p4p1/p1nbq2p/4pp2/8/P2P1NP1/1P2PPBP/2RQ1RK1 w - - 0 16,1.2199999999999998,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
22,d2c4,g2c6,2r2r1k/1p4p1/p1nbq2p/4pp2/8/P2P2P1/1P1NPPBP/2RQ1RK1 w - - 2 17,1.0799999999999998,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
23,c4d6,e2e3,3r3k/1pr1q1p1/p1nb3p/3Bpp2/2N5/P2P2P1/1P2PP1P/2RQ1RK1 w - - 10 21,0.74,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
24,d5c6,d5g2,3r3k/1pr3p1/p1nq3p/3Bpp2/8/P2P2P1/1P2PP1P/2RQ1RK1 w - - 0 22,0.43000000000000016,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
25,d1d2,c1c6,3r3k/1p4p1/p1rq3p/4pp2/8/P2P2P1/1P2PP1P/2RQ1RK1 w - - 0 23,0.52,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
26,c1c3,c1c6,6k1/1p4p1/p1rq3p/4pp2/8/P2P2P1/1P1QPP1P/2R3K1 w - - 2 26,0.3900000000000001,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
27,h2h3,g3g4,8/6p1/p1p4p/3kpp2/8/P2P1KP1/1P2PP1P/8 w - - 4 32,2.11,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
28,e2e4,f3e3,8/8/p1p4p/3kppp1/8/P2P1KPP/1P2PP2/8 w - - 0 33,2.57,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
29,a3a4,f3g4,8/8/p6p/2p1p3/3kP2P/P4K2/1P3P2/8 w - - 0 37,5.2,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
30,c5b4,a4a5,8/8/8/2K4p/Pp6/6k1/8/8 w - - 0 48,5.390000000000001,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
31,a6a7,b4c5,8/8/P7/8/1K6/6k1/7p/8 w - - 0 51,1.8600000000000003,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
32,b1c3,d2d4,rnbqk1nr/pppp1pbp/4p1p1/8/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,0.31,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
33,c4d5,d2d4,rnbqk2r/ppp1npbp/4p1p1/3p4/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 6,0.31,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
34,d1b3,d2d4,rnbqk2r/ppp1npbp/6p1/3p4/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 7,0.67,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
35,a1b1,a1b1,2r2rk1/p2nqp2/6pp/3Q4/8/3P1NP1/Pb2PPBP/R4RK1 w - - 0 16,0.43000000000000016,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
36,f1b1,f3h4,6k1/pr2qpb1/1n4pp/8/3P4/1Q2PNP1/P4PBP/5RK1 w - - 1 22,1.1800000000000002,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
37,a4a5,b3b5,5b2/p1q2pk1/1n4pp/2N5/P2P4/1Q2P1P1/5PBP/6K1 w - - 1 29,0.3700000000000001,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
38,a5b6,d4c5,8/p1q2pk1/1n4pp/P1b5/3P4/1Q2P1P1/5PBP/6K1 w - - 0 30,3.8199999999999994,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
39,d5g2,d5f7,8/2q2pk1/1b4p1/p2B3p/3P3P/1Q2P1P1/5P2/6K1 w - - 0 33,0.5700000000000001,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
40,b5d3,b5a4,8/6k1/1b3pp1/1B5p/1p1P3P/4P1P1/5P2/6K1 w - - 0 37,0.6799999999999999,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
41,g1g2,d3g6,5k2/8/1b3pp1/7p/1p1P3P/3BP1P1/5P2/6K1 w - - 2 38,3.6399999999999997,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
42,d4d5,d3c4,3b4/5k2/5p2/5K1p/3P3P/1p1BP3/5P2/8 w - - 0 43,1.88,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
43,e3e4,f5e6,3b4/6k1/5p2/3P1K1p/7P/3BPP2/1p6/8 w - - 1 45,1.25,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
44,e4e5,f5f6,8/2b5/5p1k/3P1K1p/4PP1P/3B4/1p6/8 w - - 1 47,2.1899999999999995,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
45,d5d6,f5e5,8/8/4P2k/3P1K1p/7b/3B4/1p6/8 w - - 0 50,0.6400000000000006,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
46,e6e7,f5e5,8/6k1/3PP3/5K1p/7b/3B4/1p6/8 w - - 1 51,6.37,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
47,f5e5,d3c4,8/4Pk2/3P4/5K1p/7b/3B4/1p6/8 w - - 1 52,0.35,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
48,d3f3,d3f3,8/1p3k1p/p3p1pP/2N2pP1/4pP2/2Br4/PP2K3/8 b - - 4 35,0.4299999999999997,b,0a3e3270-6a2f-11ef-a6d9-6cfe544c0428,timeout,600
