,move,best_move,fen_position,eval_drop,color,game_uuid,result,time_control
687,e2e4,d1b3,1r1q1rk1/pp2bppp/1n6/4p3/3p4/3P2P1/PP1BPPBP/R2Q1RK1 w - - 2 16,0.76,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
688,b2b3,f2f4,1r1q1rk1/pp3ppp/1n6/4p1b1/3pP3/3P2P1/PP1B1PBP/R2Q1RK1 w - - 1 17,0.8099999999999999,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
689,h2h4,f2f4,1r3rk1/pp3ppp/1n3q2/4p1b1/3pP3/1P1P2P1/P2B1PBP/R2Q1RK1 w - - 1 18,0.6099999999999999,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
690,g1g2,a1c1,1rn2rk1/pp3ppp/5q1b/4p3/3pP2P/1P1P2PB/P2B1P2/R2Q1RK1 w - - 3 20,0.3599999999999999,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
691,f1h1,d2h6,1r3rk1/pp2nppp/5q1b/4p3/3pP2P/1P1P2PB/P2B1PK1/R2Q1R2 w - - 5 21,0.42000000000000004,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
692,h3f5,d2h6,1r3rk1/pp3ppp/5qnb/4p3/3pP2P/1P1P2PB/P2B1PK1/R2Q3R w - - 7 22,1.88,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
693,g3g4,d2g5,1r3rk1/pp2nppp/5q1b/4pB2/3pP2P/1P1P2P1/P2B1PK1/R2Q3R w - - 9 23,2.17,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
694,d2g5,d2e2,2r2rk1/pp3ppp/5q2/4pP2/3p2PP/1P1P4/P2Q1PK1/R6R w - - 1 26,1.33,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
695,g3g2,g5f4,2r2rk1/pp3ppp/3q4/5PQ1/3pp1PP/1P1P2K1/P4P2/2R4R w - - 2 29,1.23,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
696,g5d2,f5f6,2r2rk1/pp3ppp/3q4/5PQ1/3p2PP/1P1p4/P4PK1/2R4R w - - 0 30,1.0899999999999999,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
697,g2h3,f2f3,2r2rk1/pp3ppp/8/3q1P2/3p2PP/1P1p4/P2Q1PK1/2R4R w - - 2 31,2.4499999999999997,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
698,d2d3,d2g5,2r2rk1/pp3ppp/8/5P2/3p2qP/1P1p4/P2Q1P1K/2R4R w - - 0 33,3.54,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
699,d3h3,h2g2,2r2rk1/pp3ppp/8/5P2/3p3q/1P1Q4/P4P1K/2R4R w - - 0 34,1.0599999999999996,w,0f3df8c2-b17a-11ee-8ec0-6cfe544c0428,win,600
700,d3d2,f7g6,2r3k1/pp2pp1p/3p2P1/3P2P1/3qP3/3pNQ2/6P1/5R1K b - - 0 26,5.23,b,8964ce79-b17c-11ee-8ec0-6cfe544c0428,resigned,600
701,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.4,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
702,e1g1,b2b4,r1bqk2r/ppp2ppp/2n2n2/4p3/2Pp4/3P1NP1/PP1BPPBP/R2QK2R w KQkq - 3 8,0.55,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
703,d1a4,b2b4,r2qk2r/ppp2ppp/2n2n2/4p3/2Pp2b1/3P1NP1/PP1BPPBP/R2Q1RK1 w kq - 5 9,1.3900000000000001,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
704,a4b5,b2b4,r3k2r/pppq1ppp/2n2n2/4p3/Q1Pp2b1/3P1NP1/PP1BPPBP/R4RK1 w kq - 7 10,1.33,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
705,d2g5,e5b5,2kr3r/pppq1ppp/5n2/4Q3/2Pp4/3P2Pb/PP1BPPBP/R4RK1 w - - 1 13,1.12,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
706,g5f6,a1e1,2kr4/ppp2ppp/2q2n2/Q5B1/2Pp4/3P2P1/PP2rP1P/R4RK1 w - - 0 17,0.57,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
707,c5f5,a1e1,2kr4/1pp2ppp/q7/2Q5/2Pp4/3P2P1/Pr3P1P/R4RK1 w - - 0 20,0.57,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
708,f5e6,f5h7,2kr4/1pp2ppp/4q3/5Q2/2Pp4/3P2P1/Pr3P1P/R4RK1 w - - 2 21,1.04,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
709,f1d1,a1b1,2kr4/1pp3pp/8/4p3/P1Pp4/3P2P1/1r3P1P/R4RK1 w - - 0 23,1.13,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
710,a1d1,a1e1,2k2r2/1pp3pp/8/4p3/P1Pp4/3P2P1/3r1P1P/R4RK1 w - - 4 25,1.9000000000000001,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
711,h7h6,c4c5,8/1pp4R/3k4/8/P1Ppp3/3r2P1/7P/6K1 w - - 0 31,0.4399999999999995,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
712,h6h4,h6e6,8/1pp5/7R/2k5/P1Ppp3/3r2P1/7P/6K1 w - - 2 32,3.16,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
713,g3g4,h4h7,8/1pp5/8/8/P1kp3R/4p1P1/3r3P/4K3 w - - 0 36,1.3900000000000006,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
714,g4g5,h4h3,8/1pp5/8/8/P2p2PR/2k1p3/3r3P/4K3 w - - 1 37,0.39000000000000057,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
715,h4h5,e1f1,8/1pp5/8/6P1/P2p3R/2k1p3/6rP/4K3 w - - 1 38,6.49,w,31fd1889-b17e-11ee-8ec0-6cfe544c0428,resigned,600
716,e1g1,c4d5,r1bqkb1r/pp3ppp/2n1pn2/2pp4/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 6,0.78,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
717,d1b3,d2d4,r1bqk2r/pp2bppp/2n2n2/2pp4/8/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 0 8,1.8399999999999999,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
718,c3b5,d2d3,2rqk2r/pQ2bppp/2n1bn2/2pp4/8/2N2NP1/PP1PPPBP/R1B2RK1 w k - 1 10,0.4,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
719,b5a7,d2d3,2rq1rk1/pQ2bppp/2n1bn2/1Npp4/8/5NP1/PP1PPPBP/R1B2RK1 w - - 3 11,2.53,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
720,c1a3,f3d4,3b1rk1/1r3ppp/4bn2/2p5/3p4/1P3NP1/P2PPPBP/R1B2RK1 w - - 0 15,1.6099999999999999,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
721,f3e5,f3d4,5rk1/1r3ppp/1b2bn2/2p5/3p4/BP3NP1/P2PPPBP/R4RK1 w - - 2 16,1.62,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
722,e5c6,f1c1,1r3rk1/5ppp/1b2bn2/2p1N3/3p4/BP4P1/P2PPPBP/R4RK1 w - - 4 17,1.0800000000000005,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
723,a1c1,b3b4,4rrk1/5ppp/1bN1bn2/2p5/3p4/BP4P1/P2PPPBP/R4RK1 w - - 6 18,0.3600000000000003,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
724,g2d5,a3c5,4rrk1/5ppp/1bN1b3/2pn4/3p4/BP4P1/P2PPPBP/2R2RK1 w - - 8 19,1.7299999999999995,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
725,c5c6,c5c6,4rrk1/5ppp/2b5/2R5/3p4/1P4P1/P2PPP1P/5RK1 w - - 0 22,0.3299999999999996,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
726,b3b4,g1f1,5rk1/5pp1/2R4p/8/3p4/1P4P1/P2PrP1P/3R2K1 w - - 0 24,0.9199999999999999,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
727,c6c4,g1f1,r5k1/5pp1/2R4p/8/1P1p4/P5P1/3PrP1P/3R2K1 w - - 1 26,0.9699999999999998,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
728,d2d3,d1c1,5k2/5pp1/7p/8/1P1R4/1r4P1/3PrPKP/3R4 w - - 3 29,2.2,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
729,d3d4,d1a1,8/4kpp1/7p/8/1P3R2/3P2P1/1r2rPKP/3R4 w - - 3 31,2.38,w,5a6acc02-b181-11ee-8ec0-6cfe544c0428,win,600
730,b7c6,b7c6,6k1/1p6/pBN3pp/4bp2/R3p3/2P3PP/Pr6/6K1 b - - 0 32,0.34999999999999964,b,51cba7cc-b182-11ee-8ec0-6cfe544c0428,win,600
731,h1a1,h1a1,R7/P7/2p4p/2k3p1/8/4K3/8/7r b - - 0 49,0.4500000000000002,b,51cba7cc-b182-11ee-8ec0-6cfe544c0428,win,600
732,c6c5,c4c5,R7/P7/2p4p/6p1/2k3K1/8/8/r7 b - - 4 51,0.7799999999999998,b,51cba7cc-b182-11ee-8ec0-6cfe544c0428,win,600
733,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.42000000000000004,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
734,c2c4,g1f3,rnbqkbnr/pp2pppp/8/2pp4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,0.39999999999999997,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
735,b1c3,g1f3,rnbqkb1r/pp3ppp/4pn2/2pp4/2P5/3P2P1/PP2PPBP/RNBQK1NR w KQkq - 1 5,0.41,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
736,d1b3,c1g5,rnbqkb1r/p4ppp/1p2pn2/2pp4/2P5/2NP2P1/PP2PPBP/R1BQK1NR w KQkq - 0 6,1.8399999999999999,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
737,g1f3,c4d5,rn1qkb1r/pb3ppp/1p2pn2/2pp4/2P5/1QNP2P1/PP2PPBP/R1B1K1NR w KQkq - 2 7,0.66,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
738,e1g1,c4d5,r2qkb1r/pb1n1ppp/1p2pn2/2pp4/2P5/1QNP1NP1/PP2PPBP/R1B1K2R w KQkq - 4 8,0.44999999999999996,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
739,c1g5,c1f4,r2qkb1r/pb1n1ppp/1p3n2/1Npp4/8/1Q1P1NP1/PP2PPBP/R1B2RK1 w kq - 2 11,2.4899999999999998,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
740,f4d6,f3g5,r2qkb1r/pb1n1ppp/1p6/1Npn4/3p1B2/1Q1P1NP1/PP2PPBP/R4RK1 w kq - 2 13,4.609999999999999,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
741,d6f8,f3d4,r2qkb1r/1b1n1ppp/pp1B4/1Npn4/3p4/1Q1P1NP1/PP2PPBP/R4RK1 w kq - 0 14,0.8900000000000001,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
742,b7c5,b2b4,r4r2/1Nqk1ppp/pp3n2/2p1Q3/3p4/3P1NP1/PP2PPBP/R4RK1 w - - 3 19,1.0999999999999996,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
743,e5c7,e5f5,r4r2/2qk1ppp/p4n2/2p1Q3/3p4/3P1NP1/PP2PPBP/R4RK1 w - - 0 20,0.8799999999999999,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
744,f3d2,f3h4,r4r2/5ppp/p2k1n2/2p5/3p4/3P1NP1/PP2PPBP/2R2RK1 w - - 2 22,0.41000000000000014,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
745,d2c4,d2e4,1r3r2/5ppp/p2k4/2pn4/3p4/1P1P2P1/P2NPPBP/2R2RK1 w - - 1 24,0.4800000000000004,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
746,c4e5,e2e3,1r3r2/5ppp/p1k5/2pn4/2Np4/1P1P2P1/P3PPBP/2R2RK1 w - - 3 25,1.83,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
747,c5a5,f1c1,1r3r2/5ppp/p2k4/2RB4/3p4/1P1P2P1/P3PP1P/5RK1 w - - 1 28,0.71,w,077a1783-b186-11ee-8ec0-6cfe544c0428,win,600
748,e1g1,f3g5,r2qkb1r/pp3ppp/2npbn2/2p1p3/2P5/2NP1NP1/PP2PPBP/R1BQK2R w KQkq - 1 7,0.33000000000000007,w,81112685-b187-11ee-8ec0-6cfe544c0428,win,600
749,d1b3,f3g5,r2qk2r/pp2bppp/2npbn2/2p1p3/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 3 8,0.49,w,81112685-b187-11ee-8ec0-6cfe544c0428,win,600
750,f3d4,d5f6,r3k2r/pp1qbppp/3pbn2/2pNp3/2Pn4/1Q1P1NP1/PP2PPBP/R1B2RK1 w kq - 7 10,0.98,w,81112685-b187-11ee-8ec0-6cfe544c0428,win,600
751,d5f6,d5e7,r3k2r/pp1qbppp/3pbn2/2pN4/2Pp4/1Q1P2P1/PP2PPBP/R1B2RK1 w kq - 0 11,0.6399999999999999,w,81112685-b187-11ee-8ec0-6cfe544c0428,win,600
752,b3b7,g2b7,r3k2r/pp1qbp1p/3pbp2/2p5/2Pp4/1Q1P2P1/PP2PPBP/R1B2RK1 w kq - 0 12,0.3600000000000003,w,81112685-b187-11ee-8ec0-6cfe544c0428,win,600
753,c6d7,c6g2,1r2k2r/p2bbp1p/2Bp1p2/2p5/2Pp4/3P2P1/PP2PP1P/R1B2RK1 w k - 3 15,0.45999999999999996,w,81112685-b187-11ee-8ec0-6cfe544c0428,win,600
754,e1e6,b3b4,7r/p2k1p2/3prb2/5p1p/2Pp1B1P/1P1P1KP1/P4P2/R3R3 w - - 2 24,1.76,w,81112685-b187-11ee-8ec0-6cfe544c0428,win,600
755,f5f6,f2f4,6r1/5p2/2kp4/p4KPp/2Pp4/1P1P2P1/P4P2/4R3 w - - 0 30,0.6699999999999999,w,81112685-b187-11ee-8ec0-6cfe544c0428,win,600
756,f6g5,h7h6,3r1r2/pp1q1pkp/3pbp2/2p3NP/4PQ2/P2P4/1PP2PP1/1R3RK1 b - - 0 22,2.04,b,042c8923-b188-11ee-8ec0-6cfe544c0428,resigned,600
757,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.41000000000000003,w,0ada047a-b189-11ee-8ec0-6cfe544c0428,resigned,600
758,b1d2,e1g1,r1bqkb1r/ppp2ppp/2n2n2/4p3/2Pp4/3P1NP1/PP2PPBP/RNBQK2R w KQkq - 3 6,0.8099999999999999,w,0ada047a-b189-11ee-8ec0-6cfe544c0428,resigned,600
759,f3g5,e1g1,r1bqk2r/ppp1bppp/2n2n2/4p3/2Pp4/3P1NP1/PP1NPPBP/R1BQK2R w KQkq - 5 7,0.35,w,0ada047a-b189-11ee-8ec0-6cfe544c0428,resigned,600
760,e1g1,e4f6,r1bq1rk1/ppp1bpp1/2n2n1p/4p3/2PpN3/3P2P1/PP1NPPBP/R1BQK2R w KQ - 2 9,0.6299999999999999,w,0ada047a-b189-11ee-8ec0-6cfe544c0428,resigned,600
761,e2e3,f2f4,r2q1rk1/1ppb1pp1/p1n2b1p/4p3/2PpN3/3P2P1/PP2PPBP/R1BQ1RK1 w - - 2 12,0.7000000000000001,w,0ada047a-b189-11ee-8ec0-6cfe544c0428,resigned,600
762,e3d4,f2f4,1r1q1rk1/1ppb1pp1/p1n2b1p/4p3/2PpN3/3PP1P1/PP3PBP/R1BQ1RK1 w - - 1 13,0.38,w,0ada047a-b189-11ee-8ec0-6cfe544c0428,resigned,600
763,c1h6,c1e3,1r1q1rk1/1ppb1pp1/p4b1p/4p3/2PnN3/3P2P1/PP3PBP/R1BQ1RK1 w - - 0 14,3.95,w,0ada047a-b189-11ee-8ec0-6cfe544c0428,resigned,600
764,d1h5,f2f4,1r1q1rk1/1ppb1p2/p4b1p/4p3/2PnN3/3P2P1/PP3PBP/R2Q1RK1 w - - 0 15,0.8099999999999996,w,0ada047a-b189-11ee-8ec0-6cfe544c0428,resigned,600
765,g3g4,f2f4,1r1q1rk1/1ppb1pb1/p6p/4p2Q/2PnN3/3P2P1/PP3PBP/R4RK1 w - - 2 16,2.51,w,0ada047a-b189-11ee-8ec0-6cfe544c0428,resigned,600
766,c2c4,d2d4,r1bqkbnr/ppppppp1/2n5/7p/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,0.31000000000000005,w,79765c92-b189-11ee-8ec0-6cfe544c0428,resigned,600
767,d1b3,d2d4,r1bqkbnr/ppppppp1/2n5/8/2P4p/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1.1800000000000002,w,79765c92-b189-11ee-8ec0-6cfe544c0428,resigned,600
768,d2d3,b1c3,r1bqkbnr/pppp1pp1/2n1p3/8/2P4p/1Q4P1/PP1PPPBP/RNB1K1NR w KQkq - 0 5,0.33999999999999997,w,79765c92-b189-11ee-8ec0-6cfe544c0428,resigned,600
769,b3c3,b3a4,r1bqkbnr/pppp1pp1/4p3/8/2Pn3p/1Q1P2P1/PP2PPBP/RNB1K1NR w KQkq - 1 6,5.67,w,79765c92-b189-11ee-8ec0-6cfe544c0428,resigned,600
770,e2e3,a2a3,r1b1kbnr/pppp1pp1/4pq2/8/2Pn3p/2QP2P1/PP2PPBP/RNB1K1NR w KQkq - 3 7,2.85,w,79765c92-b189-11ee-8ec0-6cfe544c0428,resigned,600
771,e3d4,c3d4,r1b1kbnr/1ppp1pp1/4pq2/p7/2Pn3p/2QPP1P1/PP3PBP/RNB1K1NR w KQkq - 0 8,6.82,w,79765c92-b189-11ee-8ec0-6cfe544c0428,resigned,600
772,e5f6,d7d6,r1b1k2r/1p1ppp1p/1p4p1/4b3/2B5/1PP5/P4PPP/RN1KR3 b kq - 1 13,0.33000000000000007,b,4e61d95a-b18b-11ee-8ec0-6cfe544c0428,win,600
773,f4g4,f4g4,8/5pkp/4p1p1/R1Kp4/5rP1/1P6/7P/8 b - - 3 33,0.5600000000000005,b,4e61d95a-b18b-11ee-8ec0-6cfe544c0428,win,600
774,d4d3,d4d3,8/5pkp/3Kp1p1/RP6/2rp4/8/7P/8 b - - 0 36,0.40000000000000036,b,4e61d95a-b18b-11ee-8ec0-6cfe544c0428,win,600
775,e5e4,e5e4,1K6/5pkp/1P4p1/4p3/8/8/2rp3P/3R4 b - - 1 42,2.8200000000000003,b,4e61d95a-b18b-11ee-8ec0-6cfe544c0428,win,600
776,e4e3,e4e3,1K6/1P3pkp/6p1/8/4p3/8/2rp3P/3R4 b - - 0 43,2.1899999999999995,b,4e61d95a-b18b-11ee-8ec0-6cfe544c0428,win,600
777,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.4,w,31c17c07-b18e-11ee-8ec0-6cfe544c0428,resigned,600
778,c4d5,d2d4,rnbqkb1r/pp3ppp/2p2n2/3pp3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 5,0.39,w,31c17c07-b18e-11ee-8ec0-6cfe544c0428,resigned,600
779,e1g1,d2d3,rnbqkb1r/1p3ppp/p4n2/3p4/3Np3/2N3P1/PP1PPPBP/R1BQK2R w KQkq - 0 8,0.47,w,31c17c07-b18e-11ee-8ec0-6cfe544c0428,resigned,600
780,d1b3,h2h3,rn1qkb1r/1p3ppp/p4n2/3p4/3Np1b1/2N3P1/PP1PPPBP/R1BQ1RK1 w kq - 2 9,1.83,w,31c17c07-b18e-11ee-8ec0-6cfe544c0428,resigned,600
781,d4c2,h2h3,rn1qk2r/1p3ppp/p4n2/2bp4/3Np1b1/1QN3P1/PP1PPPBP/R1B2RK1 w kq - 4 10,1.2799999999999998,w,31c17c07-b18e-11ee-8ec0-6cfe544c0428,resigned,600
782,d2d3,d2d4,rn1qk2r/5ppp/p4n2/1pbp4/4p1b1/1QN3P1/PPNPPPBP/R1B2RK1 w kq - 0 11,2.2800000000000002,w,31c17c07-b18e-11ee-8ec0-6cfe544c0428,resigned,600
783,c2e3,c3d5,rn1q1rk1/5ppp/pb3n2/1p1p4/3P2b1/1QN3P1/PPN2PBP/R1B2RK1 w - - 1 14,2.2600000000000002,w,31c17c07-b18e-11ee-8ec0-6cfe544c0428,resigned,600
784,f2f4,c3e2,r2q1rk1/5ppp/pbn1bn2/1p1p4/3P4/2N1N1P1/PP3PBP/R1BQ1RK1 w - - 5 16,1.86,w,31c17c07-b18e-11ee-8ec0-6cfe544c0428,resigned,600
785,d1b3,f4f5,r4rk1/3q1ppp/pbn1bn2/1p1p4/3P1P2/2N1N1P1/PP4BP/R1BQ1RK1 w - - 1 17,7.28,w,31c17c07-b18e-11ee-8ec0-6cfe544c0428,resigned,600
786,b3b4,b3d1,r4rk1/3q1ppp/pb2bn2/1p1p4/3n1P2/1QN1N1P1/PP4BP/R1B2RK1 w - - 0 18,1.3100000000000005,w,31c17c07-b18e-11ee-8ec0-6cfe544c0428,resigned,600
787,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.38,w,584d3b12-b18f-11ee-8ec0-6cfe544c0428,resigned,600
788,b1c3,c4d5,rnbqkb1r/ppp2ppp/5n2/3pp3/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,1.14,w,584d3b12-b18f-11ee-8ec0-6cfe544c0428,resigned,600
789,c3e4,e1g1,r2q1rk1/p1pb1ppp/3b1n2/4p3/2Q5/2N2NP1/PP1PPP1P/R1B1K2R w KQ - 3 10,0.51,w,584d3b12-b18f-11ee-8ec0-6cfe544c0428,resigned,600
790,b2b3,f7f5,r2q3k/p1p2Qpp/3b4/1b6/8/6P1/PP1PPP2/R1B1K2R w KQ - 1 17,1.5600000000000005,w,584d3b12-b18f-11ee-8ec0-6cfe544c0428,resigned,600
791,a1b1,f7f5,r2q3k/p1p2Qpp/8/1b2b3/8/1P4P1/P2PPP2/R1B1K2R w KQ - 1 18,1.4700000000000002,w,584d3b12-b18f-11ee-8ec0-6cfe544c0428,resigned,600
792,b2c2,f7f5,r6k/p1p2Qpp/2b5/7R/3q4/1P4P1/PR1PPP2/4K3 w - - 1 22,5.81,w,584d3b12-b18f-11ee-8ec0-6cfe544c0428,resigned,600
793,e7d6,e7d6,4r3/1r2p3/1p1R2p1/3P1k2/2P2P2/1P4K1/8/4R3 b - - 0 42,0.48,b,237c8ac7-b192-11ee-8ec0-6cfe544c0428,insufficient,600
794,b1c3,g1f3,rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,0.8500000000000001,w,15effed9-b194-11ee-8ec0-6cfe544c0428,win,600
795,f3d4,e1g1,r2qkb1r/pp1npppp/2p1bn2/8/Q1p5/2N2NP1/PP1PPPBP/R1B1K2R w KQkq - 4 7,0.33999999999999997,w,15effed9-b194-11ee-8ec0-6cfe544c0428,win,600
796,g2d5,c3d5,r2qkb1r/pp1npppp/2p2n2/3b4/Q1pN4/2N3P1/PP1PPPBP/R1B1K2R w KQkq - 6 8,1.1400000000000001,w,15effed9-b194-11ee-8ec0-6cfe544c0428,win,600
797,a4b5,b2b3,r2qkb1r/pp1npppp/5n2/3p4/Q1pN4/2N3P1/PP1PPP1P/R1B1K2R w KQkq - 0 9,0.5000000000000002,w,15effed9-b194-11ee-8ec0-6cfe544c0428,win,600
798,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.39,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
799,f3g5,f3d4,rnbqk2r/pp1pbppp/2p2n2/8/2P1p3/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 6,0.9,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
800,c3e4,g2e4,rnbqk2r/pp1pbpp1/2p4p/8/2P1n3/2N3P1/PP1PPPBP/R1BQK2R w KQkq - 0 8,0.7399999999999998,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
801,e1g1,e4c3,rnbq1rk1/pp1pbpp1/2p4p/8/2P1N3/6P1/PP1PPPBP/R1BQK2R w KQ - 1 9,0.71,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
802,d1b3,d2d4,rn1q1rk1/pp2bpp1/4b2p/3p4/8/2N3P1/PP1PPPBP/R1BQ1RK1 w - - 2 12,0.3999999999999999,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
803,b3b7,c3d5,rn1q1rk1/pp2bpp1/4b2p/8/3p4/1QN3P1/PP1PPPBP/R1B2RK1 w - - 0 13,0.39,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
804,c1f4,a7d4,1r3rk1/Q2n1pp1/3q3p/3b4/3p4/3P2P1/PP2PPBP/R1B2RK1 w - - 1 18,0.8099999999999996,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
805,a7d4,a7d4,1r3rk1/Q4pp1/3q3p/3bn3/3p1B2/3P2P1/PP2PPBP/R4RK1 w - - 3 19,0.5399999999999991,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
806,f4e5,d4e5,3r1rk1/5pp1/3q3p/3bn3/3Q1B2/3P2P1/PP2PPBP/R4RK1 w - - 1 20,0.7200000000000006,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
807,g2d5,d4g4,3r1rk1/5pp1/2q4p/3bB3/3Q4/3P2P1/PP2PPBP/R4RK1 w - - 1 21,0.7400000000000002,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
808,a1c1,f4c4,3r2k1/6p1/2q2p1p/3r4/5Q2/2BP2P1/PP2PP1P/R4RK1 w - - 2 24,0.96,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
809,b2b4,e3e4,3r2k1/6p1/5p1p/3r4/8/2BPQ1Pq/PP2PP1P/2R2RK1 w - - 6 26,11.75,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
810,f2f4,h2h4,3r2k1/6p1/4qp1p/7r/1P6/2BP2P1/P3PP1P/2R2RK1 w - - 0 28,3.08,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
811,f2c2,c3d2,3r2k1/6p1/5p1p/7r/1P3P2/2Bq2P1/P4R1P/2R3K1 w - - 0 30,1.1399999999999997,w,69629a96-b194-11ee-8ec0-6cfe544c0428,resigned,600
