,move,best_move,fen_position,eval_drop,color,game_uuid,result,time_control
12,e3d3,c6d5,8/p4kpp/1pB5/1P2P3/2r2P2/4K1P1/7P/8 w - - 4 39,12.31,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
13,g3g4,c6b7,8/p4kpp/1pB5/1Pr1P3/5P2/3K2P1/7P/8 w - - 6 40,0.5900000000000007,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
14,h2h4,c6e4,8/p3k1pp/1pB5/1Pr1P3/5PP1/3K4/7P/8 w - - 1 41,0.41999999999999993,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
15,d3d4,c6e4,8/4k1pp/1pB5/pPr1P3/5PPP/3K4/8/8 w - a6 0 42,2.0699999999999994,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
16,f4f5,c6e4,8/4k1pp/1pB5/1Pr1P3/p2K1PPP/8/8/8 w - - 0 43,0.5099999999999998,w,7d22d7d7-685c-11ef-a6d9-6cfe544c0428,resigned,600
17,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.39,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
18,c4d5,g1f3,rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,0.39,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
19,f3d2,d3d4,2r2rk1/1p4p1/p1nbq2p/4pp2/8/P2P1NP1/1P2PPBP/2RQ1RK1 w - - 0 16,1.2400000000000002,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
20,d2c4,g2c6,2r2r1k/1p4p1/p1nbq2p/4pp2/8/P2P2P1/1P1NPPBP/2RQ1RK1 w - - 2 17,0.99,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
21,g2d5,g2c6,3r3k/1pr3p1/pNnbq2p/4pp2/8/P2P2P1/1P2PPBP/2RQ1RK1 w - - 6 19,0.3899999999999999,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
22,c4d6,e2e3,3r3k/1pr1q1p1/p1nb3p/3Bpp2/2N5/P2P2P1/1P2PP1P/2RQ1RK1 w - - 10 21,0.73,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
23,d1d2,c1c6,3r3k/1p4p1/p1rq3p/4pp2/8/P2P2P1/1P2PP1P/2RQ1RK1 w - - 0 23,0.5800000000000001,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
24,c1c3,c1c6,6k1/1p4p1/p1rq3p/4pp2/8/P2P2P1/1P1QPP1P/2R3K1 w - - 2 26,0.4700000000000002,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
25,h2h3,g3g4,8/6p1/p1p4p/3kpp2/8/P2P1KP1/1P2PP1P/8 w - - 4 32,2.5700000000000003,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
26,e2e4,f3e3,8/8/p1p4p/3kppp1/8/P2P1KPP/1P2PP2/8 w - - 0 33,3.4899999999999998,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
27,a3a4,f3g4,8/8/p6p/2p1p3/3kP2P/P4K2/1P3P2/8 w - - 0 37,5.6,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
28,c5b4,a4a5,8/8/8/2K4p/Pp6/6k1/8/8 w - - 0 48,7.42,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
29,a5a6,a5a6,8/8/8/P7/1K6/6kp/8/8 w - - 0 50,5.5,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
30,a6a7,b4a5,8/8/P7/8/1K6/6k1/7p/8 w - - 0 51,7.53,w,61121543-6872-11ef-a6d9-6cfe544c0428,resigned,600
31,b1c3,g1f3,rnbqk1nr/pppp1pbp/4p1p1/8/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,0.37000000000000005,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
32,c4d5,d2d4,rnbqk2r/ppp1npbp/4p1p1/3p4/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 6,0.38999999999999996,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
33,d1b3,d2d4,rnbqk2r/ppp1npbp/6p1/3p4/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 7,0.7100000000000001,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
34,f1b1,f3h4,6k1/pr2qpb1/1n4pp/8/3P4/1Q2PNP1/P4PBP/5RK1 w - - 1 22,1.2100000000000004,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
35,a4a5,b3b5,5b2/p1q2pk1/1n4pp/2N5/P2P4/1Q2P1P1/5PBP/6K1 w - - 1 29,0.3400000000000003,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
36,a5b6,d4c5,8/p1q2pk1/1n4pp/P1b5/3P4/1Q2P1P1/5PBP/6K1 w - - 0 30,3.87,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
37,d5g2,d5f7,8/2q2pk1/1b4p1/p2B3p/3P3P/1Q2P1P1/5P2/6K1 w - - 0 33,1.2200000000000002,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
38,b5d3,b5c4,8/6k1/1b3pp1/1B5p/1p1P3P/4P1P1/5P2/6K1 w - - 0 37,0.61,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
39,g1g2,d3g6,5k2/8/1b3pp1/7p/1p1P3P/3BP1P1/5P2/6K1 w - - 2 38,4.25,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
40,d4d5,d3c4,3b4/5k2/5p2/5K1p/3P3P/1p1BP3/5P2/8 w - - 0 43,3.1,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
41,e3e4,f5e6,3b4/6k1/5p2/3P1K1p/7P/3BPP2/1p6/8 w - - 1 45,1.81,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
42,e6e7,f5e5,8/6k1/3PP3/5K1p/7b/3B4/1p6/8 w - - 1 51,8.31,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
43,f5e5,d3c4,8/4Pk2/3P4/5K1p/7b/3B4/1p6/8 w - - 1 52,0.32,w,5eb322bf-6a0a-11ef-a6d9-6cfe544c0428,insufficient,600
44,g4e2,g4e2,r2k1r2/pp2q3/3p4/2pP4/4P1b1/8/PP2N1P1/R3K2Q b Q - 1 25,0.370000000000001,b,75c62d28-6a29-11ef-a6d9-6cfe544c0428,win,600
